Team,Type,Subtype,Period,Start Frame,Start Time [s],End Frame,End Time [s],From,To,Start X,Start Y,End X,End Y,Period,Time [s],Away_25,Away_25_y,Away_15,Away_15_y,Away_16,Away_16_y,Away_17,Away_17_y,Away_18,Away_18_y,Away_19,Away_19_y,Away_20,Away_20_y,Away_21,Away_21_y,Away_22,Away_22_y,Away_23,Away_23_y,Away_24,Away_24_y,Away_26,Away_26_y,ball_x,ball_y,Home_11,Home_11_y,Home_1,Home_1_y,Home_2,Home_2_y,Home_3,Home_3_y,Home_4,Home_4_y,Home_5,Home_5_y,Home_6,Home_6_y,Home_7,Home_7_y,Home_8,Home_8_y,Home_9,Home_9_y,Home_10,Home_10_y,Home_12,Home_12_y,Home_13,Home_13_y,Home_14,Home_14_y
Home,BALL OUT,,1,504,20.16,534,21.36,Player3,,12.719999999999999,-28.560000000000002,4.240000000000004,-34.68,1,20.16,-42.7869,-1.3722399999999983,-21.31236,-29.125760000000003,-29.714979999999997,-18.82172,-22.02256,0.9676400000000014,-16.78086,18.471519999999998,-6.591080000000002,-26.0508,-17.12854,-15.50196,-10.864999999999998,-3.18172,5.203539999999997,22.59368,11.981179999999997,-28.905440000000002,5.874520000000002,-2.261,0.0,0.0,12.940479999999997,-28.7742,36.96326,-3.373480000000003,13.639019999999995,10.629760000000001,20.42302,-13.193359999999998,12.940479999999997,-28.7742,5.080580000000003,-30.337519999999998,-1.7638399999999987,4.05688,1.5285199999999988,-14.04064,-9.877079999999998,-19.759439999999998,-19.28034,-30.95428,-14.83364,-1.8516399999999984,-22.414759999999998,-19.5228,0.0,0.0,0.0,0.0,0.0,0.0
Away,SET PIECE,THROW IN,1,672,26.88,672,26.88,Player15,,,,,,1,26.88,-37.85472,-2.056320000000003,-0.34132000000000007,-34.568479999999994,-17.459260000000004,-28.533480000000004,-11.89002,-7.875079999999998,-7.63094,8.80668,13.909320000000001,-30.925039999999996,0.09115999999999702,-20.84744,0.08373999999999548,-7.6873999999999985,10.701760000000005,16.57568,18.48852,-24.4834,20.091240000000006,-10.40944,0.0,0.0,-0.34132000000000007,-34.568479999999994,43.40276000000001,-3.451680000000002,23.86272,-1.0335999999999994,24.771139999999995,-12.008120000000002,22.71686,-23.78504,20.82158,-29.029199999999996,11.871999999999998,-3.8011999999999966,14.280319999999994,-15.215679999999997,8.472579999999994,-23.375,8.093100000000003,-31.54996,-1.6207400000000027,-7.4718399999999985,-4.9088600000000016,-22.907839999999997,0.0,0.0,0.0,0.0,0.0,0.0
Away,PASS,,1,672,26.88,722,28.88,Player15,Player16,0.0,-34.68,-18.02,-28.560000000000002,1,26.88,-37.85472,-2.056320000000003,-0.34132000000000007,-34.568479999999994,-17.459260000000004,-28.533480000000004,-11.89002,-7.875079999999998,-7.63094,8.80668,13.909320000000001,-30.925039999999996,0.09115999999999702,-20.84744,0.08373999999999548,-7.6873999999999985,10.701760000000005,16.57568,18.48852,-24.4834,20.091240000000006,-10.40944,0.0,0.0,-0.34132000000000007,-34.568479999999994,43.40276000000001,-3.451680000000002,23.86272,-1.0335999999999994,24.771139999999995,-12.008120000000002,22.71686,-23.78504,20.82158,-29.029199999999996,11.871999999999998,-3.8011999999999966,14.280319999999994,-15.215679999999997,8.472579999999994,-23.375,8.093100000000003,-31.54996,-1.6207400000000027,-7.4718399999999985,-4.9088600000000016,-22.907839999999997,0.0,0.0,0.0,0.0,0.0,0.0
Away,PASS,,1,768,30.72,808,32.32,Player16,Player17,-22.26,-23.119999999999997,-28.62,-2.040000000000002,1,30.72,-38.67198,-1.6802800000000007,-5.745200000000002,-32.56656,-22.59708,-22.96496,-23.61362,-2.784600000000003,-11.917579999999997,17.469879999999996,12.886419999999996,-31.660119999999996,-4.89508,-15.736559999999997,-5.450520000000003,1.1872799999999983,10.382699999999998,17.64396,16.8858,-19.69348,16.181960000000004,-4.113320000000003,0.0,0.0,-22.48684,-23.11116,40.42097999999999,-1.7979200000000013,16.786159999999995,7.980480000000002,18.061340000000005,-4.484599999999997,15.378479999999998,-19.615280000000002,16.26252,-25.18856,4.038600000000002,5.164600000000001,6.812620000000005,-8.249759999999998,-0.05829999999999946,-17.282880000000002,0.8098399999999979,-29.556880000000003,-7.936219999999999,-2.7492399999999977,-11.759639999999997,-17.387600000000003,0.0,0.0,0.0,0.0,0.0,0.0
Away,PASS,,1,855,34.2,925,37.0,Player17,Player16,-29.680000000000003,-0.6800000000000006,-28.62,-25.16,1,34.2,-42.1986,-0.36515999999999904,-16.701359999999998,-29.556199999999997,-29.70544,-17.39372,-29.92168,-0.5711999999999975,-20.79296,26.81036,6.153300000000005,-32.47816,-13.12598,-9.966759999999999,-16.49148,6.73812,5.592560000000003,21.63624,11.436340000000005,-14.745120000000002,9.146739999999998,4.524719999999999,0.0,0.0,-29.920620000000003,-0.5820800000000008,37.1053,0.7622799999999998,8.317820000000005,19.49084,11.276280000000003,4.25816,10.799279999999996,-12.393679999999998,10.608479999999995,-22.510040000000004,-9.004700000000003,15.80864,-0.44202000000000075,1.7203999999999993,-10.559719999999999,-8.60812,-7.7666200000000005,-23.269599999999997,-26.14172,0.18427999999999933,-17.60342,-8.669999999999996,0.0,0.0,0.0,0.0,0.0,0.0
Away,PASS,,1,925,37.0,947,37.88,Player16,Player15,-28.62,-25.16,-23.319999999999997,-33.32,1,37.0,-44.32284,-2.020280000000001,-23.591359999999998,-32.56724,-29.04082,-24.84788,-29.9238,1.489879999999999,-24.29414,18.95568,-1.61226,-27.964320000000004,-18.089959999999998,-11.176479999999996,-18.507599999999996,-0.45220000000000304,2.895920000000001,22.37404,3.669719999999998,-18.455880000000004,8.175780000000003,-7.1569999999999965,0.0,0.0,-29.049300000000002,-24.605120000000003,35.48668,-0.8051199999999974,7.692420000000002,16.85176,11.886840000000001,-5.875200000000002,7.771920000000005,-17.14076,3.113220000000001,-26.01748,-9.993679999999998,6.602800000000001,-1.5486600000000013,-7.936960000000003,-13.55104,-15.01576,-17.143379999999997,-26.767519999999998,-25.5725,-3.2803199999999966,-25.738919999999997,-23.0554,0.0,0.0,0.0,0.0,0.0,0.0
Away,PASS,,1,956,38.24,1016,40.64,Player15,Player16,-23.319999999999997,-33.32,-37.099999999999994,-27.200000000000003,1,38.24,-44.72352,-2.807039999999999,-23.69312,-33.360119999999995,-31.22124,-26.730120000000003,-29.35246,0.5922799999999997,-23.914659999999998,14.82332,-7.232380000000001,-25.71216,-20.85762,-14.006640000000004,-16.38442,-3.0409599999999988,2.7856799999999966,22.329159999999998,2.0214200000000035,-21.716479999999997,9.000460000000004,-14.170519999999998,0.0,0.0,-23.68464,-33.35604,35.50788000000001,-2.1991200000000024,8.755600000000001,15.208200000000001,13.158840000000003,-11.483840000000002,8.882799999999998,-19.31268,-1.3122800000000003,-26.11064,-9.279240000000001,2.3670800000000005,-1.8306200000000008,-13.393959999999998,-14.8506,-18.317839999999997,-20.34458,-30.96244,-24.131959999999996,-3.5550399999999995,-25.285239999999998,-29.20192,0.0,0.0,0.0,0.0,0.0,0.0
Away,BALL LOST,INTERCEPTION,1,1016,40.64,1087,43.48,Player16,,-37.099999999999994,-27.200000000000003,1.060000000000001,-13.599999999999998,1,40.64,-47.480579999999996,-4.313239999999999,-22.196399999999997,-32.35304,-37.353339999999996,-27.034080000000003,-31.24774,0.45356000000000063,-23.1769,12.688119999999998,-14.434020000000002,-27.967720000000003,-27.165680000000002,-15.213639999999998,-17.134900000000002,-4.834800000000003,1.2624599999999975,22.02792,0.6063199999999944,-22.716759999999997,5.408119999999995,-13.828479999999999,0.0,0.0,-37.18268,-27.112959999999998,35.2291,-2.636359999999998,8.120659999999996,13.55036,10.197199999999995,-11.329480000000002,8.429120000000005,-19.717959999999998,-7.203760000000003,-27.897679999999998,-12.440160000000002,-1.511639999999998,-5.538500000000002,-17.90372,-23.436600000000002,-19.052239999999998,-22.161419999999996,-31.995360000000005,-24.13514,-3.5482400000000003,-30.62658,-27.739919999999998,0.0,0.0,0.0,0.0,0.0,0.0
Home,CHALLENGE,AERIAL-WON,1,1084,43.36,1084,43.36,Player6,,1.060000000000001,-17.0,,,1,43.36,-46.406800000000004,-3.020560000000001,-17.408379999999998,-27.60052,-29.63018,-23.074440000000003,-25.08808,-2.202520000000002,-19.831539999999997,9.9314,-9.020600000000002,-22.44544,-18.28818,-14.622720000000001,-12.088239999999997,-8.238880000000004,-0.7621399999999973,18.93664,0.19397999999999982,-17.697680000000002,4.069340000000004,-9.651919999999997,0.0,0.0,0.6752199999999986,-17.089080000000003,35.8439,-1.9352800000000028,8.910360000000003,11.615760000000002,7.867319999999995,-9.792679999999997,8.665499999999998,-17.65688,-1.834859999999999,-24.750639999999997,-8.4429,-6.766679999999999,0.6752199999999986,-17.089080000000003,-15.819439999999998,-17.264519999999997,-15.45692,-28.544359999999998,-21.802079999999997,-4.355400000000003,-27.431739999999998,-24.178079999999998,0.0,0.0,0.0,0.0,0.0,0.0
Home,RECOVERY,INTERCEPTION,1,1084,43.36,1084,43.36,Player6,,1.060000000000001,-17.0,,,1,43.36,-46.406800000000004,-3.020560000000001,-17.408379999999998,-27.60052,-29.63018,-23.074440000000003,-25.08808,-2.202520000000002,-19.831539999999997,9.9314,-9.020600000000002,-22.44544,-18.28818,-14.622720000000001,-12.088239999999997,-8.238880000000004,-0.7621399999999973,18.93664,0.19397999999999982,-17.697680000000002,4.069340000000004,-9.651919999999997,0.0,0.0,0.6752199999999986,-17.089080000000003,35.8439,-1.9352800000000028,8.910360000000003,11.615760000000002,7.867319999999995,-9.792679999999997,8.665499999999998,-17.65688,-1.834859999999999,-24.750639999999997,-8.4429,-6.766679999999999,0.6752199999999986,-17.089080000000003,-15.819439999999998,-17.264519999999997,-15.45692,-28.544359999999998,-21.802079999999997,-4.355400000000003,-27.431739999999998,-24.178079999999998,0.0,0.0,0.0,0.0,0.0,0.0
Home,BALL LOST,HEAD-INTERCEPTION,1,1084,43.36,1121,44.84,Player6,,1.060000000000001,-17.0,-12.719999999999999,-8.84,1,43.36,-46.406800000000004,-3.020560000000001,-17.408379999999998,-27.60052,-29.63018,-23.074440000000003,-25.08808,-2.202520000000002,-19.831539999999997,9.9314,-9.020600000000002,-22.44544,-18.28818,-14.622720000000001,-12.088239999999997,-8.238880000000004,-0.7621399999999973,18.93664,0.19397999999999982,-17.697680000000002,4.069340000000004,-9.651919999999997,0.0,0.0,0.6752199999999986,-17.089080000000003,35.8439,-1.9352800000000028,8.910360000000003,11.615760000000002,7.867319999999995,-9.792679999999997,8.665499999999998,-17.65688,-1.834859999999999,-24.750639999999997,-8.4429,-6.766679999999999,0.6752199999999986,-17.089080000000003,-15.819439999999998,-17.264519999999997,-15.45692,-28.544359999999998,-21.802079999999997,-4.355400000000003,-27.431739999999998,-24.178079999999998,0.0,0.0,0.0,0.0,0.0,0.0
Away,CHALLENGE,AERIAL-LOST,1,1087,43.48,1087,43.48,Player23,,0.0,-17.0,,,1,43.48,-46.29656,-2.8872800000000036,-17.072359999999996,-27.36456,-29.06308,-22.80584,-24.6927,-2.3942799999999975,-19.58562,9.8056,-8.492720000000002,-22.36112,-17.7285,-14.625440000000003,-11.5805,-8.45852,-0.7875799999999992,18.790439999999997,0.21835999999999478,-17.297840000000004,4.178520000000001,-9.659400000000002,0.0,0.0,-0.3953800000000012,-16.429479999999998,35.95202,-1.915560000000002,9.037560000000001,11.51988,7.92562,-9.62472,8.89552,-17.49912,-1.4437200000000021,-24.691480000000002,-8.064479999999998,-7.059079999999997,0.8850999999999967,-16.740239999999996,-15.196159999999999,-17.127160000000003,-15.035040000000002,-28.468199999999996,-21.6293,-4.408440000000004,-27.02788,-24.057720000000003,0.0,0.0,0.0,0.0,0.0,0.0
Away,RECOVERY,INTERCEPTION,1,1121,44.84,1121,44.84,Player21,,-8.480000000000002,-10.880000000000003,,,1,44.84,-45.324540000000006,-1.489200000000002,-14.541080000000003,-25.04236,-23.81714,-19.221559999999997,-20.894720000000003,-4.466920000000002,-17.62568,8.857679999999998,-4.08312,-21.747080000000004,-13.524539999999998,-12.934959999999997,-8.57752,-10.65152,-1.0843800000000017,17.41888,-0.014839999999997189,-13.586399999999998,4.366139999999994,-8.4252,0.0,0.0,-12.629899999999997,-8.895079999999998,36.99082,-1.5592400000000004,9.855879999999996,11.02824,8.296619999999995,-7.616680000000004,10.65618,-15.698479999999996,1.2539800000000008,-23.1166,-5.822579999999998,-9.004559999999998,1.1596399999999947,-12.110800000000003,-9.793340000000002,-14.700240000000003,-10.837439999999999,-26.8532,-19.225219999999997,-4.922519999999997,-22.54726,-22.55288,0.0,0.0,0.0,0.0,0.0,0.0
Away,PASS,,1,1155,46.2,1170,46.8,Player21,Player20,-10.599999999999998,-11.560000000000002,-14.840000000000002,-10.200000000000001,1,46.2,-44.56982,-0.3760400000000024,-13.98988,-23.619800000000005,-21.975920000000002,-15.701879999999996,-19.4298,-4.71784,-16.635640000000002,10.128600000000002,-3.301900000000001,-21.65188,-14.299400000000002,-10.527759999999997,-10.38482,-11.636160000000004,-2.0542800000000008,16.41112,-1.4002599999999998,-10.189119999999999,3.1566800000000033,-4.075240000000003,0.0,0.0,-10.305319999999996,-11.62188,37.02686,-0.7187599999999978,8.728039999999996,11.61916,8.180019999999995,-4.070480000000002,10.11346,-14.002559999999999,1.2931999999999988,-21.1956,-7.576879999999999,-8.165439999999997,-1.5666800000000016,-9.505719999999998,-10.28942,-12.155680000000002,-8.297680000000001,-24.13864,-16.078079999999996,-4.060280000000002,-19.530500000000004,-19.989959999999996,0.0,0.0,0.0,0.0,0.0,0.0
Away,PASS,,1,1170,46.8,1224,48.96,Player20,Player18,-14.840000000000002,-10.200000000000001,-14.840000000000002,17.68,1,46.8,-44.20942,0.06936000000000142,-13.908259999999999,-23.54092,-22.517580000000002,-14.454079999999998,-19.91634,-3.784880000000003,-16.440600000000003,11.568159999999999,-3.1206400000000025,-22.06328,-15.2269,-9.904199999999996,-11.468140000000002,-11.941480000000002,-2.6595400000000002,16.01876,-1.7860999999999976,-8.912760000000002,2.6012400000000007,-2.0168800000000013,0.0,0.0,-15.0255,-9.976280000000001,36.511700000000005,-0.3080400000000023,7.555680000000001,12.01492,7.780400000000002,-2.339199999999999,9.491239999999994,-13.303520000000002,1.4002600000000058,-20.93448,-8.567980000000002,-6.52936,-2.696640000000002,-8.182440000000003,-11.378039999999999,-11.234960000000003,-7.81326,-23.02344,-14.846360000000002,-2.9967600000000036,-19.15738,-18.60956,0.0,0.0,0.0,0.0,0.0,0.0
Away,PASS,,1,1289,51.56,1319,52.76,Player18,Player24,-1.060000000000001,21.76,12.719999999999999,21.76,1,51.56,-40.60966,2.607119999999999,-7.144400000000002,-16.213240000000003,-15.986920000000001,-6.788439999999998,-14.99794,8.430639999999999,-1.0790800000000025,21.88376,7.701959999999994,-20.71892,-8.668680000000002,2.5948800000000016,-0.7176199999999998,-0.7507200000000034,6.676939999999999,32.83244,13.730180000000004,3.0640799999999992,11.161799999999994,16.05412,0.0,0.0,-1.3271199999999974,21.84772,37.933159999999994,4.74096,12.570539999999998,25.007,17.38718,11.94896,16.858239999999995,1.2824799999999992,14.432959999999994,-12.546,0.9974600000000031,19.648600000000002,7.161359999999995,12.83364,2.9446800000000026,-0.4732799999999977,4.270740000000005,-12.284880000000003,-4.77212,10.268679999999998,-14.151000000000002,-6.353240000000001,0.0,0.0,0.0,0.0,0.0,0.0
Away,BALL LOST,INTERCEPTION,1,1392,55.68,1429,57.16,Player24,,23.319999999999997,31.28,39.22,25.16,1,55.68,-36.97386,2.8831999999999995,3.2033200000000024,-10.385640000000002,-6.8751599999999975,-0.5875199999999987,-2.6648399999999994,17.5746,22.349040000000002,16.46688,22.46564,-15.006239999999998,5.029699999999999,8.765880000000001,13.862680000000001,4.6151599999999995,32.169940000000004,32.929,31.917659999999998,0.17068000000000083,23.418579999999995,31.387439999999998,0.0,0.0,23.238380000000003,31.304479999999998,48.820420000000006,3.9990799999999984,31.58376,29.27332,33.568079999999995,18.1458,32.40632,1.7435199999999997,30.592660000000002,-5.587559999999998,22.645840000000007,29.31412,23.91148,23.9632,25.265099999999993,7.86624,21.291160000000005,-5.667119999999998,2.2175200000000053,19.86144,-4.755160000000001,0.9404400000000006,0.0,0.0,0.0,0.0,0.0,0.0
Home,RECOVERY,INTERCEPTION,1,1431,57.24,1431,57.24,Player1,,39.22,25.16,,,1,57.24,-35.49622,2.6635599999999986,5.364660000000004,-8.097439999999997,-3.7820799999999988,1.8740799999999982,1.9016399999999953,20.253800000000002,22.087220000000006,19.11208,27.56318,-11.229519999999997,9.795459999999999,10.94664,17.889619999999997,4.732799999999999,40.635099999999994,27.45908,35.719879999999996,-0.04555999999999649,30.78982,32.89704,0.0,0.0,39.311159999999994,25.13552,52.096880000000006,4.983720000000002,39.311159999999994,25.13552,39.82102,20.671319999999998,37.169959999999996,1.7605200000000016,36.1248,-3.8515200000000016,28.446160000000006,30.1138,28.956020000000002,24.150199999999998,32.6957,9.328919999999998,27.73278,-4.246600000000001,4.392640000000004,21.06368,-0.8564799999999975,2.5744800000000003,0.0,0.0,0.0,0.0,0.0,0.0
Home,PASS,,1,1467,58.68,1489,59.56,Player1,Player11,46.63999999999999,21.08,53.0,10.200000000000001,1,58.68,-34.18288,2.5003600000000015,6.997060000000001,-6.705479999999998,-1.3652800000000003,4.0052,4.987300000000004,22.17208,21.8996,22.21628,29.459519999999994,-7.947839999999999,13.476840000000003,12.72688,21.339920000000006,5.726960000000001,44.719280000000005,21.874920000000003,37.095760000000006,1.04924,36.0718,29.005399999999998,0.0,0.0,46.1524,20.91816,51.933640000000004,5.765040000000002,46.29337999999999,20.79304,42.140299999999996,20.198040000000002,39.083259999999996,2.584679999999999,39.19244,-3.074279999999998,29.68106,28.68036,32.67132000000001,22.21628,36.92510000000001,10.9038,30.742119999999993,-3.2000799999999994,6.235980000000005,22.25708,1.0016999999999956,4.162279999999999,0.0,0.0,0.0,0.0,0.0,0.0
